ID,TypeObject,is_actual
317085,ресторан,False
137325,столовая,True
309926,ресторан,False
149412,ресторан,False
69210,кафе,True
149863,столовая,True
302500,кафе,True
73012,столовая,True
128086,кафе,True
218215,предприятие быстрого обслуживания,False
261761,ресторан,False
310627,предприятие быстрого обслуживания,True
304592,ресторан,True
110269,кафе,True
313580,кафе,True
263318,столовая,True
285484,кафе,False
363408,кафе,False
349800,кафе,False
22378,кафе,False
280585,закусочная,True
212594,кафе,True
310982,кафетерий,True
347546,кафетерий,False
26793,ресторан,True
368623,предприятие быстрого обслуживания,True
177938,кафе,False
23288,столовая,True
231096,ресторан,True
198734,бар,True
328741,предприятие быстрого обслуживания,True
76888,кафе,False
23673,столовая,True
157022,бар,False
342938,предприятие быстрого обслуживания,False
275965,буфет,True
276321,кафетерий,False
358657,предприятие быстрого обслуживания,True
270424,кафе,False
285200,кафе,True
364183,кафе,False
366472,кафетерий,False
27749,столовая,False
246771,кафе,False
329041,бар,False
29521,столовая,False
189056,кафе,False
211196,предприятие быстрого обслуживания,True
221342,кафе,True
257304,столовая,True
26907,ресторан,False
324294,кафе,False
255470,магазин (отдел кулинарии),True
274367,бар,False
373920,предприятие быстрого обслуживания,True
368282,кафе,False
311175,кафе,True
21466,буфет,True
225453,кафе,True
304122,магазин (отдел кулинарии),False
350292,бар,True
76640,ресторан,True
257424,кафетерий,False
112081,кафетерий,True
369501,столовая,True
269368,столовая,True
352372,кафе,False
341910,кафе,True
353347,кафе,False
295981,предприятие быстрого обслуживания,True
352762,предприятие быстрого обслуживания,True
